Section Name,Description,Company Name,Text Information
Kunden - Support (erweitert),Hier finden Sie Auskünfte über die enthaltenen Support-Funktionen der verschiedenen Tarife.,Robin - Kundensupport-Anbieter,"Gibt an, ob der Tarif eine eigenständige Chat-Funktion zu Kundensupport-Zwecken beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Kunden - Support (erweitert),Hier finden Sie Auskünfte über die enthaltenen Support-Funktionen der verschiedenen Tarife.,Userlike - Chat-Anbieter,Live Chat Anbieter
Kunden - Support (erweitert),Hier finden Sie Auskünfte über die enthaltenen Support-Funktionen der verschiedenen Tarife.,zopim - Chat-Anbieter,Live Chat Anbieter
Zahlung - Payment,,Anzahlungen verwaltbar,Ermöglichen Sie Ihren Kunden Anzahlungen zu leisten.
Zahlung - Payment,,Autom. Zahlungslink (Paypal) per E-Mail,"Gibt an, ob der Tarif den Versand von Zahlungsaufforderungs-Links (z.B. für Paypal) unterstützt."
Zahlung - Payment,,Automatische SEPA Lastschrift/ Bankeinzug direkt aus System,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Automatische SEPA Lastschriftankündigung für Kunden per Mail,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Bankkontoabgleich via EBICS/ Stündlicher Zahlungsabgleich,"Gibt an, ob der Tarif einen Zahlungsabgleich unter Verwendung der angegebnenen Protokolle beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Bankkontoabgleich via HBCI/ PIN TAN Onlinebanking / Stündlicher Zahlungsabgleich,"Gibt an, ob der Tarif einen Zahlungsabgleich unter Verwendung der angegebnenen Protokolle beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Barzahlung/ Verrechnungsscheck,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Erzeugung von SEPA - Lastschriften (ehem. DTA/ DTAUS/ DTAZV),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,komfortkasse.eu Zahlungserinnerung/ Zahlungsabgleich Vorkasse,"Mit Komfortkasse werden Banküberweisungen vom Bankkonto abgerufen und automatisch den offenen Bestellungen zugeordnet. Die Zuordnung erfolgt vollautomatisch und ist fehlertolerant, z.B. wenn der Name nicht übereinstimmt, die Bestellnummer nicht angegeben wurde oder der Betrag abweicht.Zusätzlich können Zahlungserinnerungen versendet und Rückbuchungen durchgeführt werden. Ein eigenes Bankkonto ist nicht erforderlich, wir stellen Ihnen Sammelkonten in verschiedenen Währungen und Ländern zur Verfügung."
Zahlung - Payment,,Kunden können ihr Kundenkonto-Guthaben per E-Mail anderen Personen schenken/ senden.,"Mit Komfortkasse werden Banküberweisungen vom Bankkonto abgerufen und automatisch den offenen Bestellungen zugeordnet. Die Zuordnung erfolgt vollautomatisch und ist fehlertolerant, z.B. wenn der Name nicht übereinstimmt, die Bestellnummer nicht angegeben wurde oder der Betrag abweicht.Zusätzlich können Zahlungserinnerungen versendet und Rückbuchungen durchgeführt werden. Ein eigenes Bankkonto ist nicht erforderlich, wir stellen Ihnen Sammelkonten in verschiedenen Währungen und Ländern zur Verfügung."
Zahlung - Payment,,Kundenkonto - Guthaben-Funktion/ Kundenguthaben,"Gibt an, ob der Tarif eine Kundenkontofunktionalität beinhaltet, über die der Kunde den fälligen Kaufbetrag begleichen kann. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Länderspezifische Zahlungsarten,"Gibt an, ob Sie die Verwendung von bestimmten Zahlungsarten auf Bestellländer begrenzen können."
Zahlung - Payment,,Nachnahme (COD) (Nachname typo),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Ratenzahlung/ Ratenkauf/ Finanzierung,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Rechnung,"Gibt an, ob der Tarif die Zahlung via (manueller) Rechnung beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,"Schweizer ESR-Einzahlungsscheine aus System (ESR, VESR)",Ermöglicht direkte ESR Einzahlungsscheingenerierung aus System für Rechnungen.
Zahlung - Payment,,SEPA konform,"Gibt an, ob der Tarif fit für die Anforderungen des Single Euro Payments Area (Einheitlicher Euro-Zahlungsverkehrsraum) ist."
Zahlung - Payment,,Versandartabhängige Zahlungsarten,Beispiel: Bestellungen mit gewähltem Expressversand können nicht per Vorkasse gezahlt werden.
Zahlung - Payment,,Vorkasse/ Vorauskasse/ Überweisung,"Gibt an, ob der Tarif die Zahlung via (manueller) Vorkasse beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Zahlungsabgleich von PayPalkonten,"Gibt an, ob der Tarif einen Zahlungsabgleich von paypal Konten (via paypal api) beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Zahlungsstatus im System,"Gibt an, ob der Tarif einen Zahlungsabgleich von paypal Konten (via paypal api) beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,aftership,Track & Audit Shipments
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Anzeige der Differenz bis Versandkostenfreie Lieferung,Track & Audit Shipments
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Anzeige der Lieferzeit je Artikel,"Gibt an, ob Sie je Artikel eine Lieferzeit definieren und diese dem Kunden mitteilen können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Auslandsversandkosten je Lieferland spezifizierbar,"Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Auswahl der gewünschten Lieferzeit (Stunden, Minuten) bei Sameday-Delivery durch Kunden möglich","Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Automatische, versandkostenoptimierte Zuordnung von passenden Versandanbietern zu Verkäufen","Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,DHL Alterssichtprüfungs-Option,"Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Gebündelter Druck von Versanddokumenten (Batch, Stapeldruck)","Gibt an, ob der Tarif den gebündelten Druck (Bulk-Druck) von Rechnungen und Lieferscheinen beinhaltet."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Länderspezifische Versandarten/ Liefermethoden,"Gibt an, ob Sie je Lieferland Ihren Kunden eine Auswahl an Versandarten anbieten können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Lieferscheine/ Packliste erstellbar,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Lieferterminwunsch des Kunden möglich (Versanddatum in der Zunkunft),"Gibt an, ob der Tarif Lieferdatenwünsche Ihrer Kunden abfragen kann. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Mehrere Versandmethoden für Käufer (Anzahl),"Gibt an, ob und welche Anzahl an Versandmethoden Sie dem Kunden anbieten können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Pauschale Versandkosten,"Gibt an, ob und welche Anzahl an Versandmethoden Sie dem Kunden anbieten können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Produktspezifische Versandart/ Versandmethoden,"Gibt an, ob der Tarif die individuelle Einschränkung von Versandmethoden je Produkt unterstützt. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Sanktionslistenprüfung von Lieferadressen - dbh Advantage Compliance (Terrorlisten),Ermöglicht eine automatisierte Überprüfung von Export/ Ausfuhr-Beschränkungen.
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Unterstützung mehrerer Versandetiketten je Bestellung (Labels),Ermöglicht eine automatisierte Überprüfung von Export/ Ausfuhr-Beschränkungen.
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versand an DHL Packstationen (Eingabe-Maske),"Gibt an, ob der Kunde im Checkout/Prozess als Lieferadresse eine Packstation angeben kann."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandart nur ab/ bis zu bestimmten Gewicht,"Gibt an, ob die Verfügbarkeit von Versandarten an bestimmte Gewichtswerte geknüpft werden kann."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandart nur ab/ bis zu bestimmten Warenwert,"Gibt an, ob die Verfügbarkeit von Versandarten an bestimmte Warenwerte geknüpft werden kann."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandgebührzuschlag pro Gewichtseinheit,"Gibt an, ob je nach Warenkorbgewicht Gebührenzuschläge definiert werden können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandgruppen - Funktion,"Mit der Funktion Versandgruppen können Sie unterschiedliche Versandgruppen, deren Versandkosten nach unterschiedlichen Prinzipien (Gewicht + Preis) berechnet werden, im Warenkorb zusammenfassen mit automatischer Versandkostenberechnung."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Versandkosten nach Gesamtbestellwert/ Warenkorbwert ( Versandkostenfreigrenze, Versandkostenstaffel)","Gibt an, ob der Tarif Funktionen zur Koppelung von Warenkorbwert und Versandgebühr beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandkosten nach Gesamtgewicht (Gewichtsabhängig),"Gibt an, ob der Tarif die Versandkostenangabe nach Gewicht des Warenkorbs beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandkostenberechnung nach Bestellmenge,Mit dieser Funktion können Sie für einzelne Artikel gestaffelte Versandkosten anlegen. Bei den betreffenden Artikeln werden die Versandkosten dann einmalig berechnet. (Ab Stückzahl 3 Versandkosten günstiger)
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandkostenberechnung nach Lieferzonen (Anzahl)/ PLZ (Postleitzahl),"Gibt an, ob der Tarif unterschiedliche Versandgebühren je nach PLZ unterstützt. Etwaige angegebene Werte entsprechen Anzahl der möglichen Lieferzonen."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandkostenflatrate - Option,"Gibt an, dass mit einer einmaligen Zahlung pro Jahr alle Versandkosten für weitere Lieferung innerhalb eines bestimmten Zeitraums versandkostenfrei sind."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandkostenfreie Lieferung wenn bestimmtes Produkt Teil der Bestellung,"Gibt an, dass mit einer einmaligen Zahlung pro Jahr alle Versandkosten für weitere Lieferung innerhalb eines bestimmten Zeitraums versandkostenfrei sind."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Versandoption Selbstabholung,"Gibt an, dass mit einer einmaligen Zahlung pro Jahr alle Versandkosten für weitere Lieferung innerhalb eines bestimmten Zeitraums versandkostenfrei sind."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Wahlweise Einzel- oder Sammelversand,"Gibt an, ob Sie wahlweise Einzel- oder Sammelversand bei Bestellungen mit unterschiedlichen Artikeln durchführen können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Weltweiter Versand möglich,"Gibt an, ob jedes Land als Empfängeradresse gewählt werden kann"
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Zeitabhängige Auswahl von Versandarten (Express),Expressversand ist z.B. von 16 Uhr bis 6 Uhr nicht mehr wählbar.
Shopsuche & Produkt-Empfehlungen (erweitert),,Automatische Weiterleitung auf Produktdetailseite bei nur einem Produkt auf Suchergebnis-Seite,"Wenn die Shopsuche nur ein Produkt liefert, wird dieses direkt in der Detailansicht geöffnet."
Shopsuche & Produkt-Empfehlungen (erweitert),,Automatisches Cross-Selling / Recommendation,"Gibt an, ob der Shop-Tarif automatische Produktvorschläge (Kunden kauften auch, etc.) aus statistischen Käuferverhalten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,"Bestseller in Suchergebnissen ganz oben darstellbar (Suchregeln, Relevanz)","Gibt an, ob der Shop-Tarif automatische Produktvorschläge (Kunden kauften auch, etc.) aus statistischen Käuferverhalten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,doofinder - Shopsuche-Anbieter,"Gibt an, ob der Shop-Tarif automatische Produktvorschläge (Kunden kauften auch, etc.) aus statistischen Käuferverhalten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,Elasticsearch - Suche verwendbar,"Gibt an, ob der Shop-Tarif automatische Produktvorschläge (Kunden kauften auch, etc.) aus statistischen Käuferverhalten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,epoq Produktempfehlungen,"Gibt an, ob der Tarif eine Schnittstelle zum Service beinhaltet."
Shopsuche & Produkt-Empfehlungen (erweitert),,Kunden kauften ebenfalls - Empfehlungen,"Gibt an, ob der Tarif diese Art der Empfehlungen unterstützt."
Shopsuche & Produkt-Empfehlungen (erweitert),,"Manuelles-Cross Selling/ Referenzartikel, Zubehörartikel","Dieses Feature (auch Querverkauf/Kreuzverkauf genannt) ermöglicht die Darstellung und Empfehlung von Produkten(z.B. Zubehör, Verbrauchsmaterial, alternative Verpackungseinheiten) oder Services (Installationsservices oder Garantieverlängerung) zum aktuell dargestellten oder verkauften Produkt. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,nosto (Recommendation Engine),"Dieses Feature (auch Querverkauf/Kreuzverkauf genannt) ermöglicht die Darstellung und Empfehlung von Produkten(z.B. Zubehör, Verbrauchsmaterial, alternative Verpackungseinheiten) oder Services (Installationsservices oder Garantieverlängerung) zum aktuell dargestellten oder verkauften Produkt. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,Suche mit Autovervollständigung/ Eingabeergänzung,"Gibt an, ob der Shop-Tarif eine intelligente Suchfunktion mit Autovervollständigung beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche & Produkt-Empfehlungen (erweitert),,"Suche mit Fehlerkorrektur (Fehlertolleranz, Rechtschreibkorrektur)","Gibt an, ob der Tarif eine Korrektur von fehlerhaften Sucheingaben(Tippfehler) beinhaltet."
Shopsuche & Produkt-Empfehlungen (erweitert),,Suche mit Sofortergebnissen (ähnlich Google - Ajax),"Zeigt Ihren Kunden bei Sucheingaben Such-Ergebnisse ab dem Moment an, ab dem Ihre Kunden die ersten Buchstaben in die Suchleiste eingeben."
Shopsuche & Produkt-Empfehlungen (erweitert),,Suche mit Suchvorschau und definierbarer Sortierung,"Zeigt Ihren Kunden bei Sucheingaben Such-Ergebnisse ab dem Moment an, ab dem Ihre Kunden die ersten Buchstaben in die Suchleiste eingeben."
Shopsuche & Produkt-Empfehlungen (erweitert),,Suchfunktion mit Vorschlägen (Vorgeschlagene Suchbegriffe),Die Suche liefert während des Eintippvorgangs beliebte Sucheingaben.
Shopsuche & Produkt-Empfehlungen (erweitert),,"Synonyme Suchbegriffe definierbar (Alias, Ersetzungsbegriffe, Suchbegriffszuordnung)","Gibt an, ob Sie für bestimmte Suchbegriffe Synonyme Begriffe definieren können um die Suchfunktion zu Verbessern.(z.B. Notebook = Laptop) Auch zur Verbesserung bei häufigen Tippfehlern nutzbar."
Shopsuche & Produkt-Empfehlungen (erweitert),,YOOCHOOSE Produktempfehlungen,"Gibt an, ob der Shop-Tarif eine funktionsfertige Anbindung an yoochoose beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsuche - Anbieter (erweitert),,celebros Shopsuche,
Shopsuche - Anbieter (erweitert),,epoq - Suche Schnittstelle,
Shopsuche - Anbieter (erweitert),,exorbyte - Suche-Anbieter,
Shopsuche - Anbieter (erweitert),,FACT-Finder - Suche-Anbieter,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum Anbieter beinhaltet."
Shopsuche - Anbieter (erweitert),,Findologic - vorbereitet,Findologic - Suche-Anbieter
Shopsuche - Anbieter (erweitert),,prediggo - Shopsearch,Intelligente Shopsuche & Semantisches Merchandise
CheckOut/ Warenkorb,,"""Angebot anfordern"" - Artikelattribut in Warenkorb",Kunden können so einzelne Artikel auch ohne Preis in den Warenkorb übernehmen und Sie den Kunden ein Angebot unterbreiten.
CheckOut/ Warenkorb,,"Ajax Warenkorb - ""Zum Warenkorb hinzufügen"" ohne Seiten-Neuaufbau","Gibt an, ob die Warenkorb-Funktion das schnelle Anzeigen und Hinzufuegen von Artikeln beinhaltet."
CheckOut/ Warenkorb,,Anzeige der Produktvarianten im Warenkorb/ Checkout möglich,"Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,"Auftragsnummer, Bestellnummer zur internen Zuordnung im Warenkorb/ Checkout möglich","Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,bongo/ bongous - Checkout Dienstleister,"Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,Checkout auf einer Seite (OnePageCheckout) möglich,"Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,"Feedbackkommentar durch Käufer (Freitextfeld, Nachricht, Bestellhinweis, Versandanweisungen) im Warenkorb/ Checkout möglich","Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,Lieferzeit-Anzeige im Warenkorb möglich,"Anzeige der Produktvarianten im Warenkorb, Bestellübersicht und auf der Rechnung durchgaengig moeglich."
CheckOut/ Warenkorb,,"Versandoptionen im Check-Out erstellbar (Geschenkverpackung, Grußkarte) (Anzahl)","Gibt an, ob sie bestimmte Versandoptionen im Checkout abfragen können."
CheckOut/ Warenkorb,,Versandoptionen im Check-Out mit Preis anbietbar,"Gibt an, ob sie bestimmte Versandoptionen im Checkout abfragen können."
CheckOut/ Warenkorb,,Warenkorb/ Checkout ohne Javascript und Cookies möglich,"Gibt an, ob die Warenkorb-Funktion des Shop-Tarifs auch ohne Javascript und Cookies möglich ist."
Zusatzfunktionen (erweitert),,Ankaufsoftware für Recommerce-Prozesse,Mit den Recommerce Funktionalitäten können Sie auch Ankaufseiten verwalten.
Zusatzfunktionen (erweitert),,Artikel kaufen - Snippet für Drittwebseiten (Buy Button - Widget),"Gibt an, ob der Tarif ein ""Zum Warenkorb""-Widget (eine Art Shortcode) zur Einbindung in andere Webseitbereiche einhält."
Zusatzfunktionen (erweitert),,Blog/ News erstellbar,"Gibt an, ob der Tarif eine News oder Blog - Funktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,CMS (Content Management System) enthalten,Ein Content-Management-System (kurz: CMS) ist eine Software zur gemeinschaftlichen Erstellung und Bearbeitung und Organisation von Inhalten.
Zusatzfunktionen (erweitert),,Externe Affiliate-Produkte einbindbar,"Ihre Shop-Besucher erkennen zunächst keinen Unterschied zwischen den von Ihnen verschickten und externen Produkten. Ihre Kunden können diese Artikel ebenso in den Warenkorb legen. Erst wenn ihre Kunden auf ""Kaufen"" klicken, werden die entsprechenden affiliate Seiten geöffnet."
Zusatzfunktionen (erweitert),,FAQ-Webseiten-Funktion enthalten,"Ihre Shop-Besucher erkennen zunächst keinen Unterschied zwischen den von Ihnen verschickten und externen Produkten. Ihre Kunden können diese Artikel ebenso in den Warenkorb legen. Erst wenn ihre Kunden auf ""Kaufen"" klicken, werden die entsprechenden affiliate Seiten geöffnet."
Zusatzfunktionen (erweitert),,Forum enthalten,"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Store Locator mit Anzeige der Öffnungszeiten,"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Store Locator mit Anzeige eines Bilds der Filiale,"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,"Store Locator mit Landkartenansicht (Map, Googlemaps)","Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Store Locator mit Umkreissuche/ Entfernungssuche,"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Store Locator/ Filialsuche/ Filialfinder (Geschäftswegweiser),"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Umfragen möglich,"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Verleih-Management (z.B. von Ersatzgeräten),"Gibt an, ob der Tarif eine Forumsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zusatzfunktionen (erweitert),,Vermietung von Produkten - Belegungs- /Reservierungsfunktion/ Buchungsfunktion& Termine,"Gibt an, ob der Tarif eine terminliche Buchungsfunktion z.B. für Resevierung von Tischen oder Gegenständen beinhaltet."
Zusatzfunktionen (erweitert),,Anzahl der erstellbaren individuellen Webseiten (CMS),"Gibt an, wie viele individuelle Webseiten je Tarif möglich sind."
Backend - Funktionen (erweitert),,Active Directory Integration,"Gibt an, ob die Software zur Benutzerverwaltung eine Verwendung vorhandener Active Directory Einträge ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Backend - Funktionen (erweitert),,Anmeldung nur nach Gewerbeschein-Upload (B2B),"Mit dieser Funktion können Shopbetreiber Ihren Wiederverkäufern die Möglichkeit bieten, direkt nach der Registrierung den Gewerbeschein aus dem Kundenaccount heraus hochzuladen."
Backend - Funktionen (erweitert),,"Anpassbare automatische, zeitgesteuerte Prozesse (Cronjobs, Workflows etc.) nach Regeln erstellbar","Gibt an, ob der Tarif cron jobs, d.h. zeitliche aktivierte Befehle wie den Versand bestimmter E-Mails, beinhaltet."
Backend - Funktionen (erweitert),,Anzeigenmarkt/ Kleinanzeigenfunktion,Ermöglicht das Schalten von Werbung.
Backend - Funktionen (erweitert),,Artikeldaten-/ Produktdaten-Export mit Auswahl der zu exportierenden Attribute,Ermöglicht das Schalten von Werbung.
Backend - Funktionen (erweitert),,Aufspüren von doppelten Einträge (Dubletten),Erkennt und eliminiert doppelte Inhalte.
Backend - Funktionen (erweitert),,Banner-Management (Content- oder Werbebanner),"Gibt an, ob der Tarif eine eigenständige Verwaltung von Werbebannern beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Backend - Funktionen (erweitert),,Bannererstellung mit Call-to-Actions direkt im Backend (Photoshop ähnlich),Dadurch können direkt im System schnell und effizient Banner mit Call-to-Action Aufforderungen ohne externe Bildbearbeitung erstellt werden.
Backend - Funktionen (erweitert),,Benutzerrechte je Modul/ Plugin definierbar,"Je Modul definierbar, ob Benutzer nur Module Anzeigen, Konfigurieren oder Deinstallieren kann."
Backend - Funktionen (erweitert),,Benutzerrechteverwaltung/ Rollenmanagement,"Gibt an, ob der Tarif eine Verwaltung von Backend-Benutzern ermöglicht, d.h. ob mehrere Benutzer mit unterschiedlichen Zugriffsrechten definiert werden können. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Backend - Funktionen (erweitert),,Caches manuell löschbar,"Gibt an, ob der Tarif eine Verwaltung von Backend-Benutzern ermöglicht, d.h. ob mehrere Benutzer mit unterschiedlichen Zugriffsrechten definiert werden können. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Backend - Funktionen (erweitert),,Dashboard-/Backend /Cockpit - Personalisierung (Shortcuts),"Gibt an, ob das Backend der Software je Mitarbeiter entsprechend den jeweiligen Tätigkeiten personalisiert werden kann."
Backend - Funktionen (erweitert),,E-Mail-Adressliste Exportfunktion,"Gibt an, ob das Backend der Software je Mitarbeiter entsprechend den jeweiligen Tätigkeiten personalisiert werden kann."
Backend - Funktionen (erweitert),,E-Mail/ Nachrichten - Versand direkt aus System,"Gibt an, ob das Backend der Software je Mitarbeiter entsprechend den jeweiligen Tätigkeiten personalisiert werden kann."
